date,home,away,side,line,model_prob,market_prob,edge,won,push,profit,odds
2022-08-20,BAL,BOS,OVER,9.0,0.60252684,0.4928910071114935,0.10963583643632757,False,False,-100.0,2.02801
2022-08-20,CHC,MIL,OVER,9.0,0.6344341,0.5,0.13443410396575928,True,False,99.91699999999999,1.99917
2022-08-20,DET,LAA,OVER,7.5,0.5359727,0.49758405778253517,0.03838865664159813,False,False,-100.0,2.00888
2022-08-20,NYY,TOR,OVER,8.0,0.6253699,0.49048711948477935,0.13488278694069672,False,False,-100.0,2.03797
2022-08-20,SD,WSH,UNDER,7.5,0.7523949,0.4855464318378322,0.266848482789243,False,False,-100.0,2.05873
2022-08-20,LAD,MIA,UNDER,8.0,0.6025176,0.5202692748506179,0.08224832997726295,True,False,92.12400000000001,1.92124
2022-08-20,OAK,SEA,OVER,8.0,0.5744958,0.4821337130153497,0.09236207937356633,True,False,107.32,2.0732
2022-08-20,MIN,TEX,UNDER,8.0,0.6439248,0.4975840577825352,0.14634071495687517,True,False,100.888,2.00888
2022-08-21,PIT,CIN,UNDER,9.0,0.6455168,0.5178662869846503,0.12765052581671077,False,False,-100.0,1.93015
2022-08-21,OAK,SEA,UNDER,7.5,0.6156709,0.5120553300405927,0.10361558937774229,True,False,95.213,1.95213
2022-08-21,ATL,HOU,UNDER,7.5,0.6337278,0.5316329885813357,0.10209480034383522,False,False,-100.0,1.88025
2022-08-21,CLE,CWS,OVER,7.5,0.53755355,0.4928910071114935,0.04466254170137274,False,False,-100.0,2.02801
2022-08-21,MIN,TEX,UNDER,8.5,0.4822783,0.47747995097880147,0.004798336431934613,True,False,109.34400000000002,2.09344
2022-08-21,PHI,NYM,UNDER,9.5,0.71682733,0.4821337130153497,0.23469361995813054,False,False,-100.0,2.0732
2022-08-21,CLE,CWS,OVER,7.5,0.5569657,0.4774799509788016,0.0794857577538034,False,False,-100.0,2.09344
2022-08-21,NYY,TOR,OVER,7.5,0.5309681,0.49758405778253517,0.033384071852322006,False,False,-100.0,2.00888
2022-08-21,COL,SF,UNDER,11.0,0.6367307,0.5024159422174648,0.1343147287114903,False,False,-100.0,1.98956
2022-08-21,TB,KC,OVER,7.0,0.57610244,0.5293987164309303,0.04670371915790639,False,False,-100.0,1.88817
2022-08-21,ATL,HOU,UNDER,8.5,0.60827506,0.4904871194847794,0.11778793640053553,False,False,-100.0,2.03797
2022-08-21,MIN,TEX,OVER,8.5,0.5161777,0.48439432593632803,0.03178338793467417,False,False,-100.0,2.06349
2022-08-21,DET,LAA,UNDER,6.5,0.64450943,0.4831526355233575,0.16135679917665469,True,False,106.894,2.06894
2022-08-21,PIT,CIN,UNDER,8.5,0.6532333,0.4762824447671662,0.17695084495146174,False,False,-100.0,2.09884
2022-08-21,SD,WSH,UNDER,7.5,0.60169035,0.4879446699594072,0.113745682003636,True,False,104.859,2.04859
2022-08-21,LAD,MIA,OVER,7.5,0.6515446,0.5120553300405928,0.13948924088225878,False,False,-100.0,1.95213
2022-08-21,ARI,STL,OVER,9.5,0.5965691,0.4774799509788016,0.11908916990514007,True,False,109.34400000000002,2.09344
2022-08-21,COL,SF,UNDER,11.0,0.586147,0.5071089928885065,0.07903801743787897,True,False,97.115,1.97115
2022-08-21,OAK,SEA,UNDER,6.5,0.62654686,0.49516842973966535,0.1313784300015456,False,False,-100.0,2.01867
2022-08-21,SD,WSH,OVER,8.5,0.49347132,0.49048711948477935,0.002984204959037784,False,False,-100.0,2.03797
2022-08-21,ARI,STL,OVER,7.5,0.51297385,0.4951684297396654,0.017805415265369995,True,False,101.86700000000002,2.01867
2022-08-21,LAD,MIA,OVER,7.0,0.6431925,0.5237175552328338,0.11947497444551092,True,False,90.87400000000001,1.90874
2022-08-22,KC,CWS,OVER,8.0,0.82661575,0.49758405778253517,0.32903169300710716,True,False,100.888,2.00888
2022-08-23,TB,LAA,OVER,7.0,0.7190089,0.5120553300405928,0.20695359253631151,False,False,-100.0,1.95213
2022-08-23,NYY,NYM,UNDER,7.5,0.5422183,0.5120553300405927,0.03016299748168516,True,False,95.213,1.95213
2022-08-23,PHI,CIN,UNDER,8.5,0.57049775,0.4797307251493822,0.09076702608657972,True,False,108.35900000000001,2.08359
2022-08-23,PIT,ATL,UNDER,9.0,0.54552114,0.4831526355233575,0.062368504575214256,True,False,106.894,2.06894
2022-08-23,MIN,TEX,OVER,8.5,0.5809061,0.48315263552335747,0.09775345759721749,False,False,-100.0,2.06894
2022-08-23,OAK,MIA,UNDER,7.5,0.5947636,0.5178662869846503,0.0768972899997552,True,False,93.015,1.93015
2022-08-23,CHC,STL,OVER,8.0,0.6269733,0.49758405778253517,0.1293892135873989,False,False,-100.0,2.00888
2022-08-24,PHI,CIN,UNDER,8.0,0.75031716,0.5202692748506179,0.23004788146423194,False,False,-100.0,1.92124
2022-08-24,DET,SF,OVER,7.5,0.68498665,0.4917758140418786,0.19321083690187751,False,False,-100.0,2.03248
2022-08-24,PIT,ATL,UNDER,7.5,0.5185494,0.5,0.01854938268661499,True,False,99.91699999999999,1.99917
2022-08-24,TB,LAA,OVER,7.5,0.76861674,0.4706012835690696,0.2980154523661416,True,False,112.40800000000002,2.12408
2022-08-24,SD,CLE,OVER,7.5,0.59962475,0.49048711948477935,0.1091376335135727,False,False,-100.0,2.03797
2022-08-24,SEA,WSH,OVER,8.0,0.5981861,0.49758405778253517,0.10060201790487328,False,False,-100.0,2.00888
2022-08-24,DET,SF,OVER,8.0,0.74372834,0.49758405778253517,0.24614428188955345,False,False,-100.0,2.00888
