date,home,away,side,model_prob,market_prob,edge,clv,odds,won,profit
2021-05-29,CLE,TOR,AWAY,0.7434984011379622,0.5519586251814563,0.19153977595650584,19.153977595650584,1.781,True,78.1
2021-05-29,OAK,LAA,HOME,0.6624306466586958,0.5579765538252083,0.1044540928334875,10.44540928334875,1.763,False,-100.0
2021-05-29,PIT,COL,AWAY,0.6726181715300574,0.444223319947404,0.22839485158265344,22.839485158265344,2.2,True,120.00000000000001
2021-05-29,CHC,CIN,HOME,0.7805863225134186,0.5000975190162081,0.2804888034972105,28.04888034972105,1.961,True,96.10000000000001
2021-05-29,MIN,KC,AWAY,0.6212591537481458,0.4076208799719557,0.2136382737761901,21.36382737761901,2.39,False,-100.0
2021-05-29,CWS,BAL,AWAY,0.4193668736002173,0.36867039023760806,0.050696483362609235,5.069648336260924,2.63,True,163.0
2021-05-29,TB,PHI,HOME,0.7875602599241027,0.5318583129454313,0.25570194697867143,25.570194697867144,1.847,True,84.7
2021-05-29,LAD,SF,AWAY,0.4483967420125504,0.3383659630910408,0.11003077892150964,11.003077892150964,2.85,True,185.0
2021-05-29,SEA,TEX,HOME,0.5405859218786702,0.5384014859881013,0.0021844358905688255,0.21844358905688255,1.826,True,82.60000000000001
2021-05-29,OAK,LAA,HOME,0.6624306466586958,0.5805414129216908,0.08188923373700496,8.188923373700497,1.694,True,69.39999999999999
2021-05-29,ARI,STL,AWAY,0.49512739331425926,0.444223319947404,0.05090407336685526,5.0904073366855265,2.2,True,120.00000000000001
2021-05-29,CWS,BAL,AWAY,0.4193668736002173,0.32268994336791496,0.09667693023230234,9.667693023230234,2.98,True,198.0
2021-05-29,HOU,SD,AWAY,0.7043118648468958,0.48557125029741244,0.21874061454948335,21.874061454948336,2.02,True,102.0
2021-05-29,MIN,KC,AWAY,0.6212591537481458,0.39683956966717066,0.22441958408097512,22.441958408097513,2.45,True,145.00000000000003
2021-05-29,BOS,MIA,AWAY,0.559074121715665,0.39524754353651687,0.16382657817914809,16.382657817914808,2.46,False,-100.0
2021-05-29,CLE,TOR,AWAY,0.7434984011379622,0.6171772780013332,0.12632112313662902,12.632112313662901,1.595,True,59.5
2021-05-29,NYM,ATL,AWAY,0.6836383729634764,0.5875820411424946,0.09605633182098183,9.605633182098183,1.675,True,67.5
2021-05-29,DET,NYY,HOME,0.3404521424596507,0.2774602399476155,0.06299190251203524,6.299190251203523,3.43,True,243.00000000000003
2021-05-29,PIT,COL,AWAY,0.6726181715300574,0.512263590353052,0.1603545811770054,16.03545811770054,1.917,True,91.7
2021-05-30,SEA,TEX,AWAY,0.45941407812132984,0.41700548362210965,0.04240859449922019,4.240859449922018,2.34,False,-100.0
2021-05-30,LAD,SF,AWAY,0.4483967420125504,0.390695203044297,0.05770153896825342,5.770153896825342,2.49,True,149.00000000000003
2021-05-30,ARI,STL,AWAY,0.49512739331425926,0.4927540516701899,0.002373341644069382,0.23733416440693822,1.99,False,-100.0
2021-05-30,OAK,LAA,HOME,0.6624306466586958,0.5619808701711794,0.1004497764875164,10.04497764875164,1.751,False,-100.0
2021-05-30,CHC,CIN,HOME,0.7805863225134186,0.5170844709191693,0.2635018515942493,26.35018515942493,1.9,False,-100.0
2021-05-30,CWS,BAL,AWAY,0.4193668736002173,0.34362017600225414,0.07574669759796315,7.574669759796315,2.81,False,-100.0
2021-05-30,HOU,SD,AWAY,0.7043118648468958,0.47286913346731296,0.23144273137958282,23.144273137958283,2.07,False,-100.0
2021-05-30,MIN,KC,AWAY,0.6212591537481458,0.4607021100156639,0.16055704373248186,16.055704373248187,2.12,True,112.00000000000001
2021-05-30,TB,PHI,HOME,0.7875602599241027,0.5723410465828378,0.21521921334126493,21.521921334126493,1.719,True,71.9
2021-05-30,DET,NYY,AWAY,0.6595478575403493,0.6376290401770058,0.021918817363343446,2.1918817363343446,1.546,False,-100.0
2021-05-30,WSH,MIL,AWAY,0.5447889322981734,0.4927540516701899,0.052034880627983504,5.203488062798351,1.99,True,99.0
2021-05-30,PIT,COL,AWAY,0.6726181715300574,0.477411285047956,0.19520688648210144,19.520688648210143,2.05,True,104.99999999999999
2021-05-30,BOS,MIA,AWAY,0.559074121715665,0.41787851435830575,0.1411956073573592,14.11956073573592,2.33,True,133.0
2021-05-30,ARI,STL,HOME,0.5048726066857407,0.42242573755533774,0.082446869130403,8.2446869130403,2.31,False,-100.0
2021-05-30,SEA,TEX,HOME,0.5405859218786702,0.4977353043651386,0.042850617513531586,4.285061751353158,1.97,True,97.0
2021-05-30,LAD,SF,AWAY,0.4483967420125504,0.35598336845702566,0.09241337355552476,9.241337355552476,2.72,True,172.00000000000003
2021-05-30,NYM,ATL,AWAY,0.6836383729634764,0.5787271475117627,0.10491122545171372,10.491122545171372,1.699,False,-100.0
2021-05-31,ATL,WSH,AWAY,0.35996891168645095,0.35598336845702566,0.003985543229425292,0.39855432294252924,2.72,False,-100.0
2021-05-31,HOU,BOS,HOME,0.5883795856942672,0.4927540516701899,0.09562553402407731,9.562553402407731,1.99,True,99.0
2021-05-31,SEA,OAK,HOME,0.47849297309036665,0.4402125346117105,0.03828043847865614,3.8280438478656142,2.22,True,122.00000000000001
2021-05-31,SF,LAA,HOME,0.8417375089779935,0.5925890809535943,0.24914842802439918,24.914842802439917,1.662,True,66.19999999999999
2021-05-31,CHC,SD,AWAY,0.6305077784514386,0.5705255110482266,0.059982267403212,5.9982267403212,1.724,False,-100.0
2021-05-31,MIL,DET,AWAY,0.3064112097034992,0.2701731539743822,0.036238055729117036,3.623805572911704,3.52,False,-100.0
2021-05-31,CIN,PHI,HOME,0.5126036402602666,0.48918174569397765,0.02342189456628896,2.342189456628896,2.0,True,100.0
2021-05-31,NYY,TB,AWAY,0.5770581471010034,0.45866930860188426,0.11838883849911919,11.83888384991192,2.13,True,112.99999999999999
2021-05-31,BAL,MIN,HOME,0.5488733845493633,0.4058227447415518,0.14305063980781152,14.305063980781153,2.4,False,-100.0
2021-05-31,NYM,ATL,AWAY,0.6836383729634764,0.41606683697669194,0.26757153598678446,26.757153598678446,2.34,True,134.0
2021-06-01,ARI,NYM,HOME,0.5471645800975136,0.38079716077636927,0.1663674193211443,16.63674193211443,2.55,False,-100.0
2021-06-01,LAD,STL,HOME,0.7121576353466326,0.6402909482068652,0.0718666871397674,7.18666871397674,1.54,True,54.0
2021-06-01,KC,PIT,HOME,0.7299963958382765,0.6442676287729924,0.0857287670652841,8.57287670652841,1.531,True,53.099999999999994
2021-06-15,LAD,PHI,HOME,0.7836563361898605,0.6243990159471509,0.15925732024270967,15.925732024270967,1.578,True,57.800000000000004
2021-06-15,SEA,MIN,HOME,0.5520393057631775,0.4242375390828833,0.1278017666802942,12.78017666802942,2.3,True,129.99999999999997
2021-06-15,SF,ARI,HOME,0.7197665161795403,0.6207864122270091,0.0989801039525312,9.89801039525312,1.588,True,58.80000000000001
2021-06-15,OAK,LAA,HOME,0.618221377475419,0.579582468789484,0.038638908685935,3.8638908685935003,1.699,True,69.9
2021-06-15,COL,SD,AWAY,0.7403988159817172,0.5959866260601112,0.14441218992160598,14.441218992160598,1.653,False,-100.0
2021-06-15,STL,MIA,AWAY,0.5552163000014094,0.3528531707385923,0.20236312926281713,20.236312926281713,2.74,False,-100.0
2021-06-16,WSH,PIT,HOME,0.6825771696407235,0.6095219519330989,0.07305521770762458,7.305521770762457,1.617,True,61.7
2021-06-16,OAK,LAA,HOME,0.618221377475419,0.5318583129454313,0.08636306452998777,8.636306452998777,1.847,True,84.7
2021-06-16,COL,SD,AWAY,0.7403988159817172,0.656659180752006,0.08373963522971117,8.373963522971117,1.502,False,-100.0
2021-06-16,KC,DET,HOME,0.6643281764018394,0.584163332067646,0.08016484433419335,8.016484433419336,1.684,False,-100.0
2021-06-16,MIL,CIN,HOME,0.6557660835758172,0.5687052855469239,0.08706079802889333,8.706079802889333,1.729,False,-100.0
2021-06-16,CWS,TB,AWAY,0.6813531137725659,0.44824355761946816,0.23310955615309775,23.310955615309776,2.18,False,-100.0
2021-06-16,STL,MIA,AWAY,0.5552163000014094,0.49524318916804094,0.05997311083336848,5.997311083336848,1.98,False,-100.0
2021-06-16,SEA,MIN,HOME,0.583888817920487,0.44824355761946816,0.1356452603010188,13.56452603010188,2.18,True,118.00000000000001
2021-06-16,LAD,PHI,HOME,0.790295469141737,0.6033946985741784,0.1869007705675586,18.69007705675586,1.632,True,63.19999999999999
2021-06-16,SF,ARI,HOME,0.8064109594035855,0.6442676287729924,0.16214333063059316,16.214333063059318,1.531,True,53.099999999999994
2021-06-16,OAK,LAA,HOME,0.618221377475419,0.5437353531289251,0.07448602434649398,7.448602434649398,1.806,True,80.60000000000001
2021-06-16,COL,SD,AWAY,0.7403988159817172,0.6897407954090852,0.05065802057263202,5.065802057263202,1.431,False,-100.0
2021-06-16,STL,MIA,AWAY,0.5552163000014094,0.4564834342161723,0.0987328657852371,9.873286578523711,2.14,False,-100.0
2021-06-16,KC,DET,HOME,0.6643281764018394,0.5579765538252083,0.10635162257663111,10.635162257663112,1.763,False,-100.0
2021-06-16,CWS,TB,AWAY,0.6813531137725659,0.48557125029741244,0.19578186347515347,19.57818634751535,2.02,False,-100.0
2021-06-16,MIL,CIN,HOME,0.6557660835758172,0.4977353043651386,0.15803077921067865,15.803077921067866,1.97,False,-100.0
2021-06-16,HOU,TEX,HOME,0.7614947832650614,0.6259741723056507,0.1355206109594107,13.55206109594107,1.574,True,57.400000000000006
2021-06-16,ATL,BOS,HOME,0.5953644534359531,0.5146044750005145,0.08075997843543858,8.075997843543858,1.909,False,-100.0
2021-06-16,NYM,CHC,AWAY,0.5910179669818519,0.43821209465381245,0.1528058723280395,15.28058723280395,2.23,False,-100.0
2021-06-16,CLE,BAL,AWAY,0.48763458563149564,0.37516835680011407,0.11246622883138158,11.246622883138158,2.59,False,-100.0
2021-06-16,TOR,NYY,HOME,0.6339685484302534,0.5340425418288821,0.0999260066013713,9.99260066013713,1.84,False,-100.0
2021-06-16,WSH,PIT,HOME,0.6825771696407235,0.6033946985741784,0.07918247106654508,7.918247106654508,1.632,True,63.19999999999999
2021-06-17,SF,ARI,HOME,0.8064109594035855,0.6736864797860372,0.1327244796175483,13.27244796175483,1.465,True,46.50000000000001
2021-06-17,CLE,BAL,AWAY,0.48763458563149564,0.4819695202475396,0.005665065383956058,0.5665065383956058,2.03,False,-100.0
2021-06-17,SEA,MIN,HOME,0.583888817920487,0.4402125346117105,0.14367628330877646,14.367628330877647,2.22,False,-100.0
2021-06-17,LAD,PHI,HOME,0.790295469141737,0.5687052855469239,0.22159018359481308,22.15901835948131,1.729,False,-100.0
2021-06-17,SF,ARI,HOME,0.8064109594035855,0.6273210880256951,0.17908987137789045,17.908987137789044,1.571,True,57.099999999999994
2021-06-17,HOU,TEX,HOME,0.7614947832650614,0.6890231718492693,0.07247161141579206,7.247161141579205,1.432,True,43.199999999999996
2021-06-17,ATL,BOS,HOME,0.5953644534359531,0.5891883929886581,0.006176060447295018,0.6176060447295018,1.671,False,-100.0
2021-06-17,CLE,BAL,AWAY,0.48763458563149564,0.4042233253027633,0.08341126032873236,8.341126032873236,2.41,False,-100.0
2021-06-17,NYM,CHC,AWAY,0.5910179669818519,0.26425734437224346,0.3267606226096085,32.67606226096085,3.59,False,-100.0
2021-06-17,TOR,NYY,HOME,0.6339685484302534,0.40023053278688525,0.23373801564336816,23.373801564336816,2.43,False,-100.0
2021-06-18,SEA,TB,AWAY,0.6972434930830331,0.6178598570272291,0.07938363605580401,7.938363605580401,1.595,False,-100.0
2021-06-18,LAA,DET,AWAY,0.5112490755240053,0.32372307433329234,0.187526001190713,18.7526001190713,2.97,False,-100.0
2021-06-18,COL,MIL,HOME,0.4231422175350535,0.40922725617217004,0.013914961362883449,1.391496136288345,2.38,True,138.0
2021-06-18,SD,CIN,HOME,0.8164608741470626,0.6296039790971478,0.18685689504991476,18.685689504991476,1.564,True,56.400000000000006
2021-06-18,HOU,CWS,HOME,0.632678211931491,0.5479361983090689,0.08474201362242206,8.474201362242207,1.793,True,79.3
2021-06-18,ATL,STL,HOME,0.660602686481178,0.6322871089304231,0.028315577550754978,2.831557755075498,1.558,True,55.800000000000004
2021-06-18,NYM,CHC,AWAY,0.5910179669818519,0.4796186072834882,0.11139935969836373,11.139935969836372,2.04,True,104.0
2021-06-18,TOR,NYY,HOME,0.6339685484302534,0.5000975190162081,0.13387102941404527,13.387102941404528,1.961,False,-100.0
2021-06-19,KC,BOS,HOME,0.573348920856539,0.47286913346731296,0.10047978738922603,10.047978738922602,2.07,False,-100.0
2021-06-19,SF,PHI,HOME,0.8389190462599985,0.5318583129454313,0.3070607333145672,30.706073331456718,1.847,False,-100.0
2021-06-19,TEX,MIN,AWAY,0.5355557660962854,0.5024570148023836,0.03309875129390183,3.309875129390183,1.952,True,95.19999999999999
2021-06-19,PIT,CLE,HOME,0.4855289767009682,0.47621995647349596,0.009309020227472209,0.9309020227472209,2.06,True,106.0
2021-06-19,BAL,TOR,AWAY,0.7258947128165747,0.6033946985741784,0.12250001424239632,12.250001424239631,1.632,True,63.19999999999999
2021-06-19,CHC,MIA,HOME,0.6306975459597466,0.5519586251814563,0.07873892077829026,7.873892077829026,1.781,False,-100.0
2021-06-19,NYY,OAK,HOME,0.5519019133466833,0.5373339638051842,0.014567949541499092,1.4567949541499092,1.826,True,82.60000000000001
2021-06-19,SD,CIN,HOME,0.8164608741470626,0.655342350844081,0.1611185233029816,16.11185233029816,1.505,True,50.499999999999986
2021-06-19,SEA,TB,AWAY,0.6972434930830331,0.5000975190162081,0.197145974066825,19.7145974066825,1.961,False,-100.0
2021-06-19,SF,PHI,HOME,0.8389190462599985,0.5705255110482266,0.2683935352117719,26.839353521177188,1.724,True,72.39999999999999
2021-06-19,ARI,LAD,AWAY,0.7109390306805485,0.657713000355165,0.05322603032538353,5.322603032538353,1.5,True,50.0
2021-06-19,LAA,DET,AWAY,0.5112490755240053,0.32867815506378,0.18257092046022533,18.25709204602253,2.93,False,-100.0
2021-06-19,COL,MIL,HOME,0.4231422175350535,0.35153091714416285,0.07161130039089064,7.161130039089064,2.75,True,175.0
2021-06-19,KC,BOS,HOME,0.573348920856539,0.40922725617217004,0.16412166468436895,16.412166468436894,2.38,True,138.0
2021-06-19,HOU,CWS,HOME,0.632678211931491,0.4927540516701899,0.1399241602613011,13.992416026130112,1.99,True,99.0
2021-06-19,CHC,MIA,HOME,0.6306975459597466,0.6063545961678389,0.024342949791907653,2.4342949791907653,1.625,False,-100.0
2021-06-19,TEX,MIN,HOME,0.4644442339037146,0.39843336002836843,0.06601087387534615,6.601087387534616,2.44,False,-100.0
2021-06-19,ATL,STL,HOME,0.660602686481178,0.5952097519165754,0.0653929345646026,6.5392934564602605,1.653,True,65.3
2021-06-19,BAL,TOR,AWAY,0.7258947128165747,0.6595609962009287,0.06633371661564602,6.633371661564603,1.495,False,-100.0
2021-06-19,PIT,CLE,HOME,0.4855289767009682,0.44221567743019624,0.04331329927077193,4.331329927077193,2.21,True,121.0
2021-06-19,WSH,NYM,AWAY,0.5088601361925261,0.4575842298171036,0.05127590637542251,5.127590637542251,2.14,False,-100.0
2021-06-19,NYY,OAK,AWAY,0.44809808665331674,0.4315143564826402,0.016583730170676547,1.6583730170676547,2.26,True,125.99999999999997
2021-06-20,SD,CIN,HOME,0.8164608741470626,0.5499491297055022,0.26651174444156034,26.651174444156034,1.787,True,78.69999999999999
2021-06-20,SEA,TB,AWAY,0.6972434930830331,0.6033946985741784,0.09384879450885475,9.384879450885474,1.632,False,-100.0
2021-06-20,ARI,LAD,AWAY,0.7109390306805485,0.6165038069110077,0.09443522376954083,9.443522376954084,1.598,True,59.80000000000001
2021-06-20,LAA,DET,AWAY,0.5112490755240053,0.40262673683108596,0.10862233869291937,10.862233869291938,2.42,True,142.0
2021-06-20,SF,PHI,HOME,0.8389190462599985,0.5362217813287575,0.30269726493124094,30.269726493124093,1.833,True,83.3
2021-06-20,COL,MIL,AWAY,0.5768577824649466,0.5619808701711794,0.014876912293767197,1.4876912293767197,1.751,True,75.1
2021-06-20,TEX,MIN,HOME,0.4644442339037146,0.4607021100156639,0.0037421238880506746,0.37421238880506746,2.12,False,-100.0
2021-06-20,CHC,MIA,HOME,0.6306975459597466,0.584163332067646,0.04653421389210055,4.653421389210055,1.684,True,68.39999999999999
2021-06-20,KC,BOS,HOME,0.573348920856539,0.43821209465381245,0.13513682620272655,13.513682620272654,2.23,True,123.0
2021-06-20,HOU,CWS,HOME,0.632678211931491,0.5637995579811466,0.06887865395034443,6.887865395034442,1.746,True,74.6
2021-06-20,BAL,TOR,AWAY,0.7258947128165747,0.6273210880256951,0.09857362479087961,9.85736247908796,1.571,True,57.099999999999994
2021-06-20,NYY,OAK,AWAY,0.44809808665331674,0.42875947022479854,0.019338616428518196,1.9338616428518196,2.28,False,-100.0
2021-06-20,WSH,NYM,AWAY,0.5088601361925261,0.47621995647349596,0.03264017971903016,3.264017971903016,2.06,False,-100.0
2021-06-20,PIT,CLE,AWAY,0.5144710232990318,0.44623135310733203,0.0682396701916998,6.82396701916998,2.19,True,119.0
2021-06-20,ARI,LAD,AWAY,0.7109390306805485,0.6961267507587782,0.014812279921770366,1.4812279921770366,1.418,True,41.79999999999999
2021-06-20,SEA,TB,AWAY,0.6972434930830331,0.579582468789484,0.11766102429354908,11.766102429354907,1.699,False,-100.0
2021-06-20,LAA,DET,AWAY,0.5112490755240053,0.34781761835364006,0.16343145717036528,16.343145717036528,2.78,False,-100.0
2021-06-20,COL,MIL,AWAY,0.5768577824649466,0.4796186072834882,0.09723917518145836,9.723917518145836,2.04,True,104.0
2021-06-20,ATL,STL,HOME,0.660602686481178,0.5182474942733651,0.1423551922078129,14.23551922078129,1.892,False,-100.0
2021-06-20,SD,CIN,HOME,0.8164608741470626,0.5925890809535943,0.22387179319346828,22.387179319346828,1.662,True,66.19999999999999
2021-06-20,HOU,CWS,HOME,0.632678211931491,0.5273315966546084,0.1053466152768826,10.534661527688261,1.862,True,86.20000000000002
2021-06-22,MIN,CIN,AWAY,0.5258971745544228,0.4607021100156639,0.06519506453875884,6.519506453875884,2.12,True,112.00000000000001
2021-06-22,SD,LAD,HOME,0.5977475318114311,0.5687052855469239,0.029042246264507243,2.9042246264507243,1.729,True,72.9
2021-06-22,ARI,MIL,AWAY,0.619156063893443,0.5340425418288821,0.08511352206456091,8.511352206456092,1.84,False,-100.0
2021-06-22,MIN,CIN,AWAY,0.5258971745544228,0.507433906733648,0.018463267820774787,1.8463267820774787,1.934,False,-100.0
2021-06-22,TEX,OAK,AWAY,0.5809984338508085,0.5273315966546084,0.053666837196200134,5.3666837196200134,1.862,False,-100.0
2021-06-22,CHC,CLE,HOME,0.8163877079761643,0.5741549873972981,0.24223272057886625,24.223272057886625,1.714,False,-100.0
2021-06-22,BAL,HOU,AWAY,0.7138816404593052,0.6149229501543456,0.09895869030495963,9.895869030495962,1.602,True,60.20000000000001
2021-06-23,SEA,COL,HOME,0.5119073454300254,0.48432482697495555,0.027582518455069815,2.7582518455069813,2.02,False,-100.0
2021-06-23,LAA,SF,AWAY,0.8236522967549436,0.5307799280262417,0.2928723687287018,29.28723687287018,1.854,True,85.4
2021-06-23,ARI,MIL,HOME,0.3808439361065569,0.33207256449679384,0.04877137160976308,4.877137160976308,2.9,False,-100.0
2021-06-23,DET,STL,HOME,0.48005483504929486,0.47841167324482714,0.0016431618044677188,0.16431618044677188,2.05,True,104.99999999999999
2021-06-23,PHI,WSH,AWAY,0.5661250021730985,0.4977353043651386,0.06838969780795989,6.838969780795989,1.97,True,97.0
2021-06-23,PIT,CWS,AWAY,0.6372139810033106,0.6095219519330989,0.027692029070211732,2.769202907021173,1.617,True,61.7
2021-06-23,SD,LAD,HOME,0.5977475318114311,0.44922217180951185,0.1485253600019193,14.852536000191929,2.18,True,118.00000000000001
2021-06-23,SEA,COL,AWAY,0.48677310637567706,0.38827110641734486,0.0985019999583322,9.85019999583322,2.5,False,-100.0
2021-06-23,ARI,MIL,HOME,0.46149183928455245,0.4296898498663665,0.03180198941818596,3.1801989418185963,2.27,False,-100.0
2021-06-23,LAA,SF,AWAY,0.782102400360766,0.45025777257479904,0.3318446277859669,33.18446277859669,2.17,True,117.0
2021-06-23,CHC,CLE,HOME,0.6937602329147672,0.6487398228940283,0.045020410020738866,4.502041002073886,1.52,True,52.0
2021-06-23,TEX,OAK,HOME,0.4505581055776135,0.44623135310733203,0.00432675247028147,0.43267524702814697,2.19,False,-100.0
2021-06-23,NYM,ATL,HOME,0.5016854001294946,0.49524318916804094,0.006442210961453643,0.6442210961453643,1.98,False,-100.0
2021-06-23,TB,BOS,HOME,0.600862499648913,0.5194211570625695,0.0814413425863435,8.14413425863435,1.892,False,-100.0
2021-06-23,MIA,TOR,HOME,0.6204393686392986,0.512263590353052,0.10817577828624658,10.817577828624659,1.917,False,-100.0
2021-06-23,DET,STL,HOME,0.5074159670093717,0.48074842915450766,0.026667537854864087,2.6667537854864087,2.04,True,104.0
2021-06-23,PIT,CWS,AWAY,0.6195164626161226,0.6178598570272291,0.0016566055888934672,0.16566055888934672,1.595,False,-100.0
2021-06-23,PHI,WSH,AWAY,0.5035308226996686,0.4902657730755843,0.013265049624084368,1.3265049624084368,2.0,True,100.0
