date,home,away,side,model_prob,market_prob,edge,won,push,profit,odds
2022-11-05,Edmonton Oilers,Dallas Stars,AWAY,0.43064153,0.404129438206578,0.026512093737696918,True,False,147.356,2.47356
2022-11-05,Winnipeg Jets,Chicago Blackhawks,HOME,0.9106705,0.6770690005928148,0.23360151828230724,True,False,47.62500000000001,1.47625
2022-11-05,Detroit Red Wings,New York Islanders,HOME,0.47946256,0.44511839582550944,0.03434416816603719,True,False,124.585,2.24585
2022-11-05,Columbus Blue Jackets,Colorado Avalanche,AWAY,0.71710485,0.6774857047930474,0.03961914740650707,True,False,47.549,1.47549
2022-11-06,Toronto Maple Leafs,Boston Bruins,HOME,0.77963096,0.5508026552220852,0.2288283038118809,True,False,81.491,1.81491
2022-11-06,Montreal Canadiens,Vegas Golden Knights,HOME,0.42262405,0.34150155122647,0.08112250034442231,False,False,-100.0,2.92694
2022-11-06,Tampa Bay Lightning,Buffalo Sabres,HOME,0.82144314,0.6775572652561637,0.14388587525058072,True,False,47.52400000000001,1.47524
2022-11-06,Pittsburgh Penguins,Seattle Kraken,HOME,0.775243,0.6462093367397117,0.12903364755517965,False,False,-100.0,1.54684
2022-11-06,Washington Capitals,Arizona Coyotes,AWAY,0.31419617,0.265820190905915,0.04837597847045827,True,False,276.193,3.76193
2022-11-06,Ottawa Senators,Philadelphia Flyers,AWAY,0.55761707,0.37120380705088984,0.1864132612398206,True,False,169.287,2.69287
2022-11-06,San Jose Sharks,Anaheim Ducks,HOME,0.6867548,0.5786457113868727,0.10810911134414536,False,False,-100.0,1.72762
2022-11-06,Los Angeles Kings,Florida Panthers,AWAY,0.58003986,0.5435200742562585,0.03651978456179572,False,False,-100.0,1.83929
2022-11-06,Vancouver Canucks,Nashville Predators,AWAY,0.49507624,0.48071232917758044,0.014363909931458863,True,False,107.96899999999998,2.07969
2022-11-06,Calgary Flames,New Jersey Devils,HOME,0.8462587,0.6155843725440068,0.23067432734994464,False,False,-100.0,1.62391
2022-11-06,New York Rangers,Detroit Red Wings,HOME,0.78309745,0.6723194350464292,0.11077801091838402,False,False,-100.0,1.48669
2022-11-06,Carolina Hurricanes,Toronto Maple Leafs,HOME,0.78230727,0.6126047846617334,0.16970248252729248,False,False,-100.0,1.63179
2022-11-07,Anaheim Ducks,Florida Panthers,AWAY,0.7832734,0.6441273794208902,0.13914601945530003,True,False,55.190000000000005,1.5519
2022-11-08,Washington Capitals,Edmonton Oilers,AWAY,0.7524842,0.6039427938372013,0.14854140854774744,False,False,-100.0,1.65523
2022-11-08,New York Islanders,Calgary Flames,HOME,0.46781698,0.45647992574374147,0.011337052949266957,True,False,119.0,2.19
2022-11-08,Boston Bruins,St. Louis Blues,HOME,0.7897966,0.6499783781323257,0.13981821267272798,True,False,53.789,1.53789
2022-11-09,Los Angeles Kings,Minnesota Wild,AWAY,0.5769647,0.4843040700739264,0.09266060630623107,False,False,-100.0,2.06414
2022-11-09,Tampa Bay Lightning,Edmonton Oilers,HOME,0.7508896,0.6110022682638034,0.13988733105946927,False,False,-100.0,1.63607
2022-11-09,Ottawa Senators,Vancouver Canucks,AWAY,0.47915542,0.46830502691164866,0.010850394345370384,True,False,113.475,2.13475
2022-11-09,New York Rangers,New York Islanders,HOME,0.8454262,0.6251497370956512,0.2202764647247223,False,False,-100.0,1.59904
2022-11-09,Philadelphia Flyers,St. Louis Blues,HOME,0.5259484,0.43716664738646627,0.08878175787934184,True,False,128.673,2.28673
2022-11-09,New Jersey Devils,Calgary Flames,HOME,0.72036445,0.5579127860358971,0.16245166537248912,True,False,79.189,1.79189
2022-11-09,Winnipeg Jets,Dallas Stars,AWAY,0.5957353,0.5192876708224197,0.07644764068575904,False,False,-100.0,1.9252
