date,home,away,side,model_prob,market_prob,edge,won,push,profit,odds
2022-07-26,CHC,PIT,AWAY,0.4230854,0.3514357694105309,0.07164962211092296,False,False,-100.0,2.8447
2022-07-26,MIL,COL,AWAY,0.4364159,0.3540827368165794,0.08233317390424577,True,False,182.34400000000002,2.82344
2022-07-26,LAD,WSH,AWAY,0.30914837,0.25115297987201035,0.05799539134762466,True,False,297.974,3.97974
2022-07-26,SEA,TEX,HOME,0.79972285,0.5856446253510323,0.21407822497169104,True,False,70.71400000000001,1.70714
2022-07-26,KC,LAA,HOME,0.5792438,0.5048504607937754,0.0743933183886587,True,False,98.041,1.98041
2022-07-26,CHC,PIT,AWAY,0.6523986,0.4277795596383285,0.22461902663486488,False,False,-100.0,2.33716
2022-07-27,DET,SD,AWAY,0.66870487,0.6215362172209737,0.04716865014200233,True,False,60.849,1.60849
2022-07-27,PHI,ATL,AWAY,0.7587078,0.5466801173881145,0.21202770398105664,True,False,82.891,1.82891
2022-07-27,BOS,CLE,AWAY,0.5081544,0.44815294880103695,0.060001443441394686,True,False,123.09299999999999,2.23093
2022-07-27,TOR,STL,HOME,0.80927396,0.6714208791063287,0.137853079099848,True,False,48.89300000000001,1.48893
2022-07-27,CIN,MIA,AWAY,0.6269332,0.514514061863706,0.11241915518493906,True,False,94.32400000000001,1.94324
2022-07-27,NYM,NYY,HOME,0.5157896,0.5023604012682156,0.013429226760654056,True,False,99.022,1.99022
2022-07-27,BAL,TB,AWAY,0.6747938,0.6334554204107608,0.041338359439245353,False,False,-100.0,1.57822
2022-07-27,MIL,MIN,HOME,0.86707366,0.6693403588784219,0.1977332962500571,True,False,49.354000000000006,1.49354
2022-07-27,SEA,TEX,AWAY,0.5590739,0.5383022568464803,0.020771668171830293,False,False,-100.0,1.85735
2022-07-27,ARI,SF,AWAY,0.6985672,0.5073385481899247,0.19122866343803546,False,False,-100.0,1.9707
2022-07-27,COL,CWS,AWAY,0.57885444,0.5339406384170244,0.04491380322573679,False,False,-100.0,1.87251
2022-07-27,OAK,HOU,AWAY,0.7457142,0.6693403588784219,0.0763738287436484,False,False,-100.0,1.49354
2022-07-27,LAD,WSH,HOME,0.80041623,0.7009329527987537,0.09948327835664184,True,False,42.61699999999999,1.42617
2022-07-27,PHI,ATL,AWAY,0.6027181,0.5685804013935915,0.03413771345931382,False,False,-100.0,1.75838
2022-07-27,DET,SD,HOME,0.56398153,0.4295973313921711,0.134384201658366,True,False,132.726,2.32726
2022-07-27,KC,LAA,AWAY,0.57199574,0.4421306860933557,0.12986504907510132,True,False,126.13400000000001,2.26134
2022-07-27,LAD,WSH,HOME,0.72181785,0.6992179856977851,0.022599865368804206,False,False,-100.0,1.42965
2022-07-27,SEA,TEX,AWAY,0.45172817,0.37935435859756217,0.07237380655212655,False,False,-100.0,2.63546
2022-07-27,OAK,HOU,AWAY,0.73774016,0.6016598306128956,0.13608032842183337,False,False,-100.0,1.66168
2022-07-27,KC,LAA,HOME,0.5943694,0.5498353675141733,0.04453404395433258,False,False,-100.0,1.81835
2022-07-27,MIL,MIN,HOME,0.6102979,0.5145140618637059,0.0957838564559963,True,False,94.32400000000001,1.94324
2022-07-27,COL,CWS,AWAY,0.66225314,0.5,0.16225314140319824,True,False,99.96100000000001,1.99961
2022-07-27,ARI,SF,AWAY,0.75907516,0.6347939411366398,0.12428122365828209,False,False,-100.0,1.5749
2022-07-28,TOR,STL,AWAY,0.32542795,0.29635470446509593,0.02907324496346242,True,False,237.317,3.37317
2022-07-28,NYM,NYY,AWAY,0.56687474,0.35481514725480046,0.21205959525313411,False,False,-100.0,2.81769
2022-07-28,BOS,CLE,AWAY,0.5542797,0.44413633366833183,0.11014335135211495,True,False,125.11199999999998,2.25112
2022-07-28,BAL,TB,AWAY,0.7093451,0.4749690090117056,0.23437609329847509,True,False,110.49699999999999,2.10497
2022-07-28,CIN,MIA,AWAY,0.4618485,0.4109395012796083,0.05090899611113875,False,False,-100.0,2.43292
2022-07-28,BAL,TB,AWAY,0.55147374,0.44815294880103695,0.10332078796196353,False,False,-100.0,2.23093
2022-07-28,CIN,MIA,AWAY,0.5539998,0.4491466495757376,0.10485313203284397,True,False,122.607,2.22607
2022-07-29,NYY,KC,AWAY,0.34713638,0.31077238864332235,0.03636398964494669,False,False,-100.0,3.21677
2022-07-29,TOR,DET,AWAY,0.32516956,0.3074386854240103,0.017730877869446715,False,False,-100.0,3.25161
2022-07-29,BOS,CLE,AWAY,0.64809525,0.5627430422241255,0.08535220790557418,False,False,-100.0,1.77661
2022-07-29,PIT,PHI,AWAY,0.7054517,0.6496370971414,0.05581462977205209,True,False,53.89200000000001,1.53892
2022-07-29,SF,CHC,AWAY,0.45260757,0.4334231488145093,0.01918442326419556,False,False,-100.0,2.30671
2022-07-29,LAA,TEX,AWAY,0.34410876,0.3265078527121552,0.017600907644747865,True,False,206.183,3.06183
2022-07-29,COL,LAD,HOME,0.3775199,0.34483989866689563,0.03268000690027356,False,False,-100.0,2.89909
2022-07-29,HOU,SEA,HOME,0.58633816,0.565692184071301,0.020645978350879224,True,False,76.742,1.76742
2022-07-30,TOR,DET,AWAY,0.4815941,0.23611466829234862,0.24547941740101076,True,False,323.524,4.23524
2022-07-30,NYY,KC,AWAY,0.23136455,0.2179730195040962,0.013391528702233146,False,False,-100.0,4.58773
2022-07-30,PIT,PHI,AWAY,0.5991757,0.5272257665622062,0.07194992504240805,True,False,89.63399999999999,1.89634
2022-07-30,BOS,MIL,AWAY,0.6987492,0.6093896199439547,0.08935956466450479,True,False,64.063,1.64063
2022-07-30,SF,CHC,HOME,0.68542016,0.5558636663316682,0.12955648919353935,False,False,-100.0,1.79865
2022-07-30,LAA,TEX,AWAY,0.5288489,0.5023604012682156,0.02648848522165259,True,False,99.022,1.99022
2022-07-30,SD,MIN,AWAY,0.5725142,0.44413633366833183,0.12837784270038155,False,False,-100.0,2.25112
2022-07-30,COL,LAD,HOME,0.3896985,0.31178872084587217,0.07790978455573916,False,False,-100.0,3.20628
2022-07-30,CWS,OAK,AWAY,0.3740108,0.3514357694105309,0.02257503190477672,True,False,184.47,2.8447
2022-07-30,BOS,MIL,AWAY,0.62256765,0.5193330853292255,0.10323456832678035,True,False,92.52199999999999,1.92522
2022-07-30,TOR,DET,AWAY,0.45421344,0.2654447422527574,0.18876869816548603,False,False,-100.0,3.76558
2022-07-30,TB,CLE,AWAY,0.42303866,0.4214093396677364,0.0016293218122135356,False,False,-100.0,2.37243
2022-07-30,NYY,KC,HOME,0.7872005,0.7345552577472426,0.052645252754618954,True,False,36.07599999999999,1.36076
2022-07-31,SD,MIN,AWAY,0.6051771,0.45638358326364403,0.14879352120946998,True,False,119.06599999999999,2.19066
2022-07-31,MIA,NYM,HOME,0.47589737,0.35794330007103003,0.11795407169792138,False,False,-100.0,2.79312
2022-07-31,CWS,OAK,AWAY,0.48415303,0.3757578317097434,0.10839520059311303,False,False,-100.0,2.66062
2022-07-31,PIT,PHI,AWAY,0.60991174,0.5966656396233319,0.013246100202870537,True,False,67.558,1.67558
2022-07-31,CIN,BAL,HOME,0.6461157,0.5073385481899249,0.13877717208213936,True,False,97.07,1.9707
2022-07-31,HOU,SEA,AWAY,0.34802192,0.34772685507637646,0.0002950694193205594,True,False,187.507,2.87507
2022-07-31,WSH,STL,AWAY,0.7781811,0.5538573705868541,0.22432370546295055,False,False,-100.0,1.80516
2022-07-31,ATL,ARI,AWAY,0.32734442,0.32362028004948484,0.0037241375225366413,False,False,-100.0,3.08906
2022-07-31,SD,MIN,HOME,0.6339386,0.5685804013935915,0.06535820916015,True,False,75.83800000000001,1.75838
2022-07-31,LAA,TEX,HOME,0.6851936,0.5578693139066443,0.12732428436377197,False,False,-100.0,1.79219
2022-07-31,CWS,OAK,AWAY,0.35143965,0.2707210801586424,0.08071857466847554,False,False,-100.0,3.69231
2022-07-31,COL,LAD,AWAY,0.66202897,0.6459172631834207,0.01611170515077731,True,False,54.77700000000001,1.54777
2022-07-31,CIN,BAL,HOME,0.57820064,0.541431469887776,0.03676916840644395,True,False,84.65499999999999,1.84655
2022-07-31,MIA,NYM,AWAY,0.55862343,0.551847051198963,0.006776381914135099,True,False,81.173,1.81173
2022-07-31,ATL,ARI,AWAY,0.36094773,0.3168920147941551,0.04405571336288838,False,False,-100.0,3.15462
2022-07-31,HOU,SEA,HOME,0.64990133,0.5704026686078288,0.07949866186320997,True,False,75.27699999999999,1.75277
