date,home,away,side,line,model_prob,market_prob,edge,clv,odds,actual_total,won,push,profit
2021-05-30,ARI,STL,UNDER,9.0,0.714745028816074,0.5251383739615388,0.1896066548545352,18.96066548545352,1.854,11,False,False,-100.0
2021-05-30,OAK,LAA,UNDER,9.0,0.5886947383826352,0.5002075861482516,0.08848715223438364,8.848715223438363,1.943,6,True,False,94.30000000000001
2021-05-30,CHC,CIN,OVER,8.5,0.6037169931495927,0.46408665426008344,0.13963033888950926,13.963033888950926,2.09,6,False,False,-100.0
2021-05-30,CWS,BAL,OVER,8.0,0.6242853707978976,0.5050428528860674,0.11924251791183016,11.924251791183016,1.925,4,False,False,-100.0
2021-05-30,HOU,SD,OVER,8.5,0.5941196415017063,0.47768266585142155,0.11643697565028471,11.643697565028472,2.03,11,True,False,102.99999999999999
2021-05-30,MIN,KC,UNDER,9.0,0.5031062063223675,0.48814062355083254,0.014965582771534924,1.4965582771534924,1.99,9,False,True,0.0
2021-05-30,TB,PHI,OVER,7.5,0.7056698943611218,0.4930942155117578,0.212575678849364,21.2575678849364,1.97,8,True,False,97.0
2021-05-30,DET,NYY,UNDER,9.5,0.8937884631780137,0.5372819978293807,0.35650646534863306,35.650646534863306,1.813,8,True,False,81.3
2021-05-30,WSH,MIL,UNDER,6.0,0.4871577034060036,0.48234613158402473,0.004811571821978888,0.48115718219788883,2.01,3,True,False,100.99999999999997
2021-05-30,PIT,COL,UNDER,7.5,0.5643197766384771,0.4930942155117578,0.0712255611267193,7.12255611267193,1.97,7,True,False,97.0
2021-05-30,BOS,MIA,UNDER,7.0,0.6018465683117193,0.4730368968779565,0.12880967143376282,12.880967143376282,2.05,0,True,False,104.99999999999999
2021-05-30,ARI,STL,UNDER,10.0,0.788880063895503,0.5318441696582902,0.25703589423721285,25.703589423721283,1.833,11,False,False,-100.0
2021-05-30,SEA,TEX,UNDER,8.5,0.6390793382784243,0.5122609662266345,0.1268183720517898,12.681837205178981,1.9,5,True,False,89.99999999999999
2021-05-30,LAD,SF,UNDER,7.5,0.5621093740968206,0.485736352022849,0.07637302207397162,7.637302207397162,2.0,17,False,False,-100.0
2021-05-30,NYM,ATL,OVER,6.5,0.5809424786671121,0.5050428528860674,0.0758996257810447,7.58996257810447,1.925,15,True,False,92.5
2021-05-31,ATL,WSH,OVER,10.0,0.36643004150124575,0.36280652616379266,0.003623515337453087,0.3623515337453087,2.63,8,False,False,-100.0
2021-05-31,HOU,BOS,UNDER,10.5,0.6596364558289358,0.6289505959306897,0.030685859898246126,3.0685859898246126,1.555,13,False,False,-100.0
2021-05-31,SEA,OAK,UNDER,8.5,0.6834316649148466,0.5192862929190121,0.16414537199583457,16.414537199583457,1.877,11,False,False,-100.0
2021-05-31,SF,LAA,OVER,9.0,0.6039731812520546,0.38820026475258057,0.215772916499474,21.5772916499474,2.47,7,False,False,-100.0
2021-05-31,CHC,SD,UNDER,11.5,0.7132439476070246,0.6379300445913102,0.07531390301571439,7.531390301571439,1.534,9,True,False,53.400000000000006
2021-05-31,MIL,DET,UNDER,7.5,0.6510449962303426,0.5571930841194399,0.09385191211090271,9.385191211090271,1.751,5,True,False,75.1
2021-05-31,CIN,PHI,OVER,10.0,0.3964990101414946,0.37037997281410995,0.02611903732738463,2.611903732738463,2.58,12,True,False,158.0
2021-05-31,NYY,TB,UNDER,8.5,0.6814639290091422,0.5050428528860674,0.17642107612307478,17.642107612307477,1.925,4,True,False,92.5
2021-05-31,BAL,MIN,OVER,9.5,0.6413077007472107,0.4144098596393806,0.22689784110783007,22.689784110783005,2.32,5,False,False,-100.0
2021-05-31,NYM,ATL,OVER,5.5,0.693198982477445,0.4977898132292621,0.19540916924818297,19.540916924818298,1.952,0,False,False,-100.0
2021-06-01,ARI,NYM,UNDER,8.0,0.7929814669804532,0.5945091138247149,0.1984723531557383,19.84723531557383,1.645,8,False,True,0.0
2021-06-01,LAD,STL,UNDER,6.5,0.5357917322828663,0.44324669337966743,0.09254503890319882,9.254503890319882,2.18,13,False,False,-100.0
2021-06-01,KC,PIT,UNDER,8.0,0.6255954120949234,0.4906843574733681,0.13491105462155534,13.491105462155534,1.98,10,False,False,-100.0
2021-06-15,LAD,PHI,UNDER,9.5,0.6825365814491138,0.5204971789052903,0.16203940254382343,16.203940254382342,1.869,4,True,False,86.9
2021-06-15,SEA,MIN,OVER,8.0,0.5264371118351835,0.5050428528860674,0.021394258949116063,2.1394258949116063,1.925,7,False,False,-100.0
2021-06-15,SF,ARI,OVER,8.0,0.5495596351682808,0.4953756681379324,0.05418396703034839,5.418396703034839,1.961,7,False,False,-100.0
2021-06-15,OAK,LAA,UNDER,8.0,0.5347468755791507,0.48814062355083254,0.04660625202831814,4.660625202831814,1.99,13,False,False,-100.0
2021-06-15,COL,SD,UNDER,11.5,0.8112306810181766,0.5227418857390786,0.288488795279098,28.848879527909798,1.862,5,True,False,86.20000000000002
2021-06-15,STL,MIA,UNDER,8.5,0.7105592320879661,0.5026236956915097,0.20793553639645646,20.793553639645644,1.934,6,True,False,93.39999999999999
2021-06-16,WSH,PIT,UNDER,9.0,0.8424886653530247,0.4906843574733681,0.3518043078796566,35.18043078796566,1.98,4,True,False,98.0
2021-06-16,OAK,LAA,UNDER,9.0,0.6310947937108888,0.47768266585142155,0.15341212785946728,15.341212785946729,2.03,12,False,False,-100.0
2021-06-16,COL,SD,UNDER,12.5,0.8637384486155684,0.5146547952960552,0.3490836533195132,34.908365331951316,1.892,15,False,False,-100.0
2021-06-16,KC,DET,UNDER,9.0,0.7701570560000116,0.4930942155117578,0.2770628404882538,27.70628404882538,1.97,11,False,False,-100.0
2021-06-16,MIL,CIN,OVER,7.5,0.5486771100645172,0.5073180630596352,0.04135904700488202,4.135904700488203,1.917,3,False,False,-100.0
2021-06-16,CWS,TB,UNDER,7.5,0.5048978647645076,0.4786956500926276,0.026202214671879998,2.6202214671879998,2.03,15,False,False,-100.0
2021-06-16,STL,MIA,UNDER,7.5,0.6149997215050892,0.5227418857390786,0.09225783576601054,9.225783576601055,1.862,1,True,False,86.20000000000002
2021-06-16,SEA,MIN,UNDER,8.5,0.5116491593264534,0.4810860999793133,0.030563059347140098,3.05630593471401,2.02,10,False,False,-100.0
2021-06-16,LAD,PHI,UNDER,8.5,0.5616339635937229,0.5073180630596352,0.054315900534087636,5.4315900534087636,1.917,8,True,False,91.7
2021-06-16,SF,ARI,OVER,7.5,0.7293987121428435,0.5251383739615388,0.20426033818130462,20.426033818130463,1.854,17,True,False,85.4
2021-06-16,OAK,LAA,UNDER,8.0,0.5347468755791507,0.5026236956915097,0.03212317988764102,3.212317988764102,1.934,10,False,False,-100.0
2021-06-16,COL,SD,UNDER,11.5,0.8112306810181766,0.5073180630596352,0.3039126179585414,30.391261795854142,1.917,12,False,False,-100.0
2021-06-16,STL,MIA,UNDER,7.5,0.6149997215050892,0.5050428528860674,0.10995686861902176,10.995686861902175,1.925,3,True,False,92.5
2021-06-16,KC,DET,UNDER,8.5,0.6884726675052381,0.5050428528860674,0.18342981461917063,18.342981461917063,1.925,7,True,False,92.5
2021-06-16,CWS,TB,UNDER,8.5,0.6081800867930752,0.5050428528860674,0.1031372339070078,10.31372339070078,1.925,3,True,False,92.5
2021-06-16,MIL,CIN,UNDER,9.0,0.6507439598920949,0.5073180630596352,0.14342589683245965,14.342589683245965,1.917,3,True,False,91.7
2021-06-16,HOU,TEX,OVER,8.5,0.5828168492117626,0.4930942155117578,0.08972263370000477,8.972263370000476,1.97,9,True,False,97.0
2021-06-16,ATL,BOS,OVER,9.5,0.5508210746276562,0.485736352022849,0.06508472260480719,6.508472260480719,2.0,18,True,False,100.0
2021-06-16,NYM,CHC,UNDER,8.5,0.7616036841114958,0.5073180630596352,0.2542856210518606,25.42856210518606,1.917,5,True,False,91.7
2021-06-16,CLE,BAL,UNDER,8.5,0.543214365676099,0.4930942155117578,0.05012015016434124,5.012015016434123,1.97,9,False,False,-100.0
2021-06-16,TOR,NYY,UNDER,9.5,0.6896757193769407,0.518094448617983,0.17158127075895768,17.15812707589577,1.877,11,False,False,-100.0
2021-06-16,WSH,PIT,UNDER,8.5,0.7754847257893509,0.4930942155117578,0.2823905102775931,28.23905102775931,1.97,9,False,False,-100.0
2021-06-17,SF,ARI,OVER,7.0,0.7293987121428435,0.5296133293082721,0.19978538283457137,19.978538283457137,1.84,13,True,False,84.00000000000001
2021-06-17,CLE,BAL,UNDER,9.5,0.6391208804334154,0.4920097614736676,0.14711111895974782,14.711111895974781,1.97,13,False,False,-100.0
2021-06-17,SEA,MIN,UNDER,8.5,0.5116491593264534,0.4730368968779565,0.03861226244849686,3.8612262448496857,2.05,9,False,False,-100.0
2021-06-17,LAD,PHI,OVER,7.0,0.5425876472026825,0.46974159514850883,0.07284605205417366,7.284605205417366,2.06,2,False,False,-100.0
2021-06-17,SF,ARI,OVER,8.0,0.6369968784944606,0.5146547952960552,0.12234208319840545,12.234208319840544,1.892,20,True,False,89.19999999999999
2021-06-17,HOU,TEX,UNDER,9.0,0.5151161993499218,0.5097177692711545,0.00539843007876728,0.539843007876728,1.909,12,False,False,-100.0
2021-06-17,ATL,BOS,OVER,9.5,0.5508210746276562,0.487030380955164,0.06379069367249218,6.379069367249218,1.99,18,True,False,99.0
2021-06-17,CLE,BAL,UNDER,8.0,0.543214365676099,0.4846158692312539,0.05859849644484516,5.859849644484516,2.0,15,False,False,-100.0
2021-06-17,NYM,CHC,UNDER,6.5,0.566831006535867,0.5134340006263894,0.0533970059094776,5.339700590947761,1.892,9,False,False,-100.0
2021-06-17,TOR,NYY,UNDER,8.5,0.5976247466553588,0.47768266585142155,0.11994208080393726,11.994208080393726,2.03,5,True,False,102.99999999999999
2021-06-18,SEA,TB,UNDER,7.5,0.5175884740112071,0.4514998826100305,0.06608859140117662,6.608859140117662,2.14,11,False,False,-100.0
2021-06-18,LAA,DET,UNDER,9.0,0.7594620271506873,0.5438122325123581,0.21564979463832923,21.564979463832923,1.793,12,False,False,-100.0
2021-06-18,COL,MIL,UNDER,10.5,0.8514915363510518,0.5050428528860674,0.34644868346498436,34.644868346498434,1.925,10,True,False,92.5
2021-06-18,SD,CIN,OVER,7.5,0.7190007246902956,0.5170470409397847,0.20195368375051093,20.195368375051093,1.884,10,True,False,88.39999999999999
2021-06-18,HOU,CWS,UNDER,9.0,0.6145141531869566,0.5204971789052903,0.09401697428166622,9.401697428166623,1.869,12,False,False,-100.0
2021-06-18,ATL,STL,OVER,9.5,0.5613068027315067,0.4953756681379324,0.0659311345935743,6.59311345935743,1.961,4,False,False,-100.0
2021-06-18,NYM,CHC,UNDER,7.5,0.6732011495431711,0.5251383739615388,0.14806277558163228,14.806277558163227,1.854,2,True,False,85.4
2021-06-18,TOR,NYY,UNDER,10.5,0.7673574942187107,0.4977898132292621,0.2695676809894486,26.95676809894486,1.952,12,False,False,-100.0
2021-06-19,KC,BOS,UNDER,11.0,0.7703478819574795,0.5050428528860674,0.26530502907141207,26.530502907141205,1.925,8,True,False,92.5
2021-06-19,SF,PHI,OVER,7.5,0.7283379063457712,0.48944751164885075,0.23889039469692047,23.889039469692047,1.98,19,True,False,98.0
2021-06-19,TEX,MIN,UNDER,9.0,0.525637820021907,0.4930942155117578,0.03254360451014915,3.254360451014915,1.97,5,True,False,97.0
2021-06-19,PIT,CLE,UNDER,9.0,0.7863382338141022,0.5204971789052903,0.2658410549088118,26.584105490881182,1.869,9,False,True,0.0
2021-06-19,BAL,TOR,UNDER,10.0,0.5770784160318316,0.4930942155117578,0.08398420052007383,8.398420052007383,1.97,17,False,False,-100.0
2021-06-19,CHC,MIA,UNDER,9.0,0.7557746535486483,0.4930942155117578,0.26268043803689045,26.268043803689046,1.97,12,False,False,-100.0
2021-06-19,NYY,OAK,UNDER,9.5,0.8138303419079125,0.5002075861482516,0.3136227557596609,31.36227557596609,1.943,12,False,False,-100.0
2021-06-19,SD,CIN,OVER,9.0,0.5009478590214569,0.47079206056269063,0.03015579845876626,3.015579845876626,2.06,10,True,False,106.0
2021-06-19,SEA,TB,UNDER,7.5,0.5193826261000929,0.48234613158402473,0.037036494516068164,3.7036494516068164,2.01,6,True,False,100.99999999999997
2021-06-19,SF,PHI,OVER,8.5,0.7259134809245084,0.4977898132292621,0.22812366769524628,22.81236676952463,1.952,8,False,False,-100.0
2021-06-19,ARI,LAD,UNDER,9.0,0.6683683995254825,0.4730368968779565,0.19533150264752602,19.533150264752603,2.05,3,True,False,104.99999999999999
2021-06-19,LAA,DET,UNDER,9.5,0.7117879757445749,0.5216729006578296,0.1901150750867453,19.01150750867453,1.869,14,False,False,-100.0
2021-06-19,COL,MIL,UNDER,10.5,0.8563294105028743,0.5050428528860674,0.3512865576168068,35.12865576168068,1.925,11,False,False,-100.0
2021-06-19,KC,BOS,UNDER,10.5,0.638136404165425,0.4977898132292621,0.14034659093616297,14.034659093616298,1.952,8,True,False,95.19999999999999
2021-06-19,HOU,CWS,OVER,7.5,0.6210828446244335,0.5204971789052903,0.10058566571914318,10.058566571914318,1.869,3,False,False,-100.0
2021-06-19,CHC,MIA,UNDER,9.0,0.7707068387258832,0.5050428528860674,0.26566398583981576,26.566398583981577,1.925,12,False,False,-100.0
2021-06-19,TEX,MIN,UNDER,9.0,0.6023270996122733,0.5170470409397847,0.08528005867248856,8.528005867248856,1.884,12,False,False,-100.0
2021-06-19,ATL,STL,UNDER,9.5,0.5045906163632076,0.4920097614736676,0.012580854889539972,1.2580854889539972,1.97,10,False,False,-100.0
2021-06-19,BAL,TOR,OVER,10.5,0.5113414862152803,0.47994087128465773,0.03140061493062257,3.140061493062257,2.02,8,False,False,-100.0
2021-06-19,PIT,CLE,UNDER,9.0,0.7456378908016115,0.5073180630596352,0.23831982774197624,23.831982774197623,1.917,21,False,False,-100.0
2021-06-19,WSH,NYM,UNDER,9.0,0.9219299910788916,0.5134340006263894,0.4084959904525022,40.849599045250216,1.892,1,True,False,89.19999999999999
2021-06-19,NYY,OAK,UNDER,9.5,0.7763658084230617,0.4906843574733681,0.2856814509496936,28.56814509496936,1.98,8,True,False,98.0
2021-06-20,SD,CIN,OVER,7.5,0.6950495410976051,0.5227418857390786,0.17230765535852643,17.230765535852644,1.862,5,False,False,-100.0
2021-06-20,SEA,TB,UNDER,8.5,0.6220869541048619,0.5170470409397847,0.10503991316507721,10.503991316507722,1.884,8,True,False,88.39999999999999
2021-06-20,ARI,LAD,UNDER,9.0,0.6683683995254825,0.4977898132292621,0.17057858629622047,17.057858629622046,1.952,17,False,False,-100.0
2021-06-20,LAA,DET,UNDER,9.5,0.7117879757445749,0.5192862929190121,0.1925016828255628,19.25016828255628,1.877,8,True,False,87.7
2021-06-20,SF,PHI,OVER,8.0,0.7259134809245084,0.5050428528860674,0.22087062803844093,22.08706280384409,1.925,13,True,False,92.5
2021-06-20,COL,MIL,UNDER,12.0,0.93349003844372,0.48814062355083254,0.4453494148928875,44.53494148928875,1.99,13,False,False,-100.0
2021-06-20,TEX,MIN,OVER,8.5,0.4952360337078656,0.48814062355083254,0.007095410157033077,0.7095410157033077,1.99,6,False,False,-100.0
2021-06-20,CHC,MIA,UNDER,9.0,0.7707068387258832,0.47768266585142155,0.29302417287446164,29.302417287446165,2.03,2,True,False,102.99999999999999
2021-06-20,KC,BOS,UNDER,10.0,0.638136404165425,0.5192862929190121,0.11885011124641298,11.885011124641299,1.877,10,False,True,0.0
2021-06-20,HOU,CWS,OVER,8.5,0.5186473662941,0.485736352022849,0.03291101427125104,3.2911014271251036,2.0,10,True,False,100.0
2021-06-20,BAL,TOR,UNDER,10.5,0.4886585137847197,0.4730368968779565,0.01562161690676317,1.562161690676317,2.05,11,False,False,-100.0
2021-06-20,NYY,OAK,UNDER,10.0,0.8401650213272186,0.5134340006263894,0.32673102070082916,32.67310207008292,1.892,3,True,False,89.19999999999999
2021-06-20,WSH,NYM,UNDER,8.5,0.8792567384741038,0.48234613158402473,0.39691060689007907,39.691060689007905,2.01,7,True,False,100.99999999999997
2021-06-20,PIT,CLE,UNDER,8.0,0.6601968041043693,0.4906843574733681,0.16951244663100123,16.951244663100123,1.98,3,True,False,98.0
2021-06-20,ARI,LAD,UNDER,9.0,0.6683683995254825,0.5002075861482516,0.168160813377231,16.816081337723098,1.943,12,False,False,-100.0
2021-06-20,SEA,TB,UNDER,7.5,0.5193826261000929,0.467490696935131,0.05189192916496188,5.189192916496188,2.07,11,False,False,-100.0
2021-06-20,LAA,DET,UNDER,9.5,0.7117879757445749,0.5002075861482516,0.2115803895963233,21.15803895963233,1.943,11,False,False,-100.0
2021-06-20,COL,MIL,UNDER,10.5,0.8563294105028743,0.4833392945179657,0.37299011598490855,37.29901159849086,2.01,11,False,False,-100.0
2021-06-20,ATL,STL,OVER,9.5,0.49540938363679243,0.485736352022849,0.00967303161394345,0.967303161394345,2.0,0,False,False,-100.0
2021-06-20,SD,CIN,OVER,9.0,0.5009478590214569,0.47528517110266155,0.025662687918795335,2.5662687918795335,2.04,12,True,False,104.0
2021-06-20,HOU,CWS,OVER,7.5,0.6210828446244335,0.5061779012851857,0.11490494333924783,11.490494333924783,1.917,10,True,False,91.7
2021-06-22,MIN,CIN,UNDER,9.0,0.5345825984721324,0.5273760929869528,0.007206505485179648,0.7206505485179648,1.847,17,False,False,-100.0
2021-06-22,SD,LAD,UNDER,7.0,0.497896418530848,0.4652439506655315,0.032652467865316503,3.2652467865316503,2.08,8,False,False,-100.0
2021-06-22,ARI,MIL,UNDER,9.5,0.6484200334681472,0.5002075861482516,0.1482124473198957,14.82124473198957,1.943,6,True,False,94.30000000000001
