date,home,away,side,line,model_prob,market_prob,edge,clv,odds,actual_total,won,push,profit
2022-04-20,NYI,FLA,UNDER,6.5,0.5647914449730023,0.47768266585142155,0.08710877912158072,8.710877912158072,2.03,5,True,False,102.99999999999999
2022-04-20,MTL,MIN,OVER,6.5,0.5772744078706298,0.5026236956915097,0.07465071217912012,7.465071217912012,1.934,2,False,False,-100.0
2022-04-20,TBL,DET,OVER,6.5,0.48373052078004697,0.48234613158402473,0.0013843891960222399,0.138438919602224,2.01,7,True,False,100.99999999999997
2022-04-20,NYR,WPG,UNDER,6.0,0.6437438164540941,0.47528517110266155,0.1684586453514325,16.84586453514325,2.04,3,True,False,104.0
2022-04-20,TOR,PHI,OVER,7.0,0.49397406963280566,0.44530536815621313,0.048668701476592524,4.866870147659252,2.17,7,False,True,0.0
2022-04-21,VGK,WSH,UNDER,6.5,0.5290962604705439,0.48814062355083254,0.04095563691971138,4.0955636919711385,1.99,7,False,False,-100.0
2022-04-21,SEA,COL,UNDER,6.5,0.5962779780127303,0.5192862929190121,0.07699168509371823,7.699168509371823,1.877,5,True,False,87.7
2022-04-21,ARI,CHI,OVER,6.5,0.4885181069386275,0.4730368968779565,0.015481210060670991,1.5481210060670991,2.05,7,True,False,104.99999999999999
2022-04-21,EDM,DAL,UNDER,6.5,0.6166750214843086,0.5251383739615388,0.0915366475227698,9.15366475227698,1.854,7,False,False,-100.0
2022-04-22,SJS,STL,OVER,6.5,0.5388654790713716,0.4810860999793133,0.057779379092058325,5.777937909205832,2.02,4,False,False,-100.0
2022-04-22,LAK,CHI,UNDER,6.0,0.5691378624206045,0.47079206056269063,0.09834580185791386,9.834580185791387,2.06,5,True,False,106.0
2022-04-22,CGY,DAL,UNDER,6.0,0.6318284343139631,0.5170470409397847,0.11478139337417836,11.478139337417836,1.884,6,False,True,0.0
2022-04-22,MIN,VAN,UNDER,6.0,0.5605196893231904,0.4846158692312539,0.07590382009193652,7.590382009193652,2.0,9,False,False,-100.0
2022-04-22,TBL,TOR,OVER,6.5,0.55164308504851,0.5438122325123581,0.0078308525361519,0.78308525361519,1.793,9,True,False,79.3
2022-04-22,NYI,NYR,UNDER,5.5,0.6322155329065752,0.46631786090670846,0.1658976719998667,16.58976719998667,2.08,9,False,False,-100.0
2022-04-22,MTL,PHI,UNDER,6.0,0.5253234800470195,0.485736352022849,0.03958712802417047,3.958712802417047,2.0,9,False,False,-100.0
2022-04-22,CAR,WPG,UNDER,6.5,0.619007423603377,0.5134340006263894,0.10557342297698757,10.557342297698757,1.892,6,True,False,89.19999999999999
2022-04-22,NJD,BUF,UNDER,6.5,0.4756726548729582,0.4566105796671309,0.019062075205827256,1.9062075205827256,2.12,7,False,False,-100.0
2022-04-22,FLA,DET,OVER,7.0,0.5301662603487162,0.48234613158402473,0.04782012876469144,4.782012876469144,2.01,7,False,True,0.0
2022-04-22,PIT,BOS,UNDER,6.0,0.6514607906353698,0.5251383739615388,0.12632241667383093,12.632241667383093,1.854,4,True,False,85.4
2022-04-23,BOS,NYR,UNDER,5.5,0.6026868225479471,0.47768266585142155,0.1250041566965256,12.50041566965256,2.03,4,True,False,102.99999999999999
2022-04-23,DET,PIT,OVER,6.5,0.5088691333815557,0.5026236956915097,0.006245437690046041,0.6245437690046041,1.934,9,True,False,93.39999999999999
2022-04-23,NJD,CAR,UNDER,6.5,0.5798977464753718,0.4833392945179657,0.09655845195740614,9.655845195740614,2.01,5,True,False,100.99999999999997
2022-04-23,BUF,NYI,UNDER,6.0,0.6624234822910768,0.5273760929869528,0.13504738930412408,13.504738930412408,1.847,8,False,False,-100.0
2022-04-23,ARI,WSH,OVER,6.5,0.563917898129994,0.5061779012851857,0.05773999684480835,5.773999684480835,1.917,2,False,False,-100.0
2022-04-23,EDM,COL,UNDER,6.5,0.5443339468753443,0.5204971789052903,0.023836767970053963,2.3836767970053963,1.869,9,False,False,-100.0
2022-04-23,MIN,SEA,UNDER,6.0,0.546192280910509,0.47528517110266155,0.07090710980784742,7.090710980784742,2.04,9,False,False,-100.0
2022-04-23,CBJ,OTT,UNDER,6.5,0.5744739235567945,0.48814062355083254,0.08633330000596195,8.633330000596196,1.99,3,True,False,99.0
2022-04-24,PHI,PIT,UNDER,6.5,0.5587860904094,0.4810860999793133,0.07769999043008669,7.769999043008669,2.02,5,True,False,102.0
2022-04-24,NYI,CAR,UNDER,6.0,0.7555896239417388,0.5273760929869528,0.22821353095478603,22.821353095478603,1.847,7,False,False,-100.0
2022-04-24,NJD,DET,OVER,6.5,0.5857693584271962,0.4930942155117578,0.09267514291543844,9.267514291543844,1.97,3,False,False,-100.0
2022-04-24,CBJ,EDM,UNDER,6.5,0.45579087613802316,0.4504179878927645,0.005372888245258667,0.5372888245258667,2.15,7,False,False,-100.0
2022-04-24,LAK,ANA,UNDER,6.0,0.6192713585258054,0.5251383739615388,0.09413298456426655,9.413298456426656,1.854,6,False,True,0.0
2022-04-24,CGY,VAN,UNDER,6.5,0.6390135300677814,0.4930942155117578,0.14591931455602358,14.591931455602358,1.97,9,False,False,-100.0
2022-04-24,ARI,STL,OVER,6.5,0.6568648332268137,0.5307235885406163,0.12614124468619736,12.614124468619735,1.833,9,True,False,83.3
2022-04-24,DAL,SEA,UNDER,6.0,0.6980153537165577,0.5318441696582902,0.16617118405826747,16.617118405826748,1.833,5,True,False,83.3
2022-04-24,SJS,CHI,UNDER,6.5,0.6054659793909849,0.5170470409397847,0.08841893845120019,8.841893845120019,1.884,5,True,False,88.39999999999999
